Sampling date,Prefecture,City,Sampling coordinate North latitude,Sampling coordinate East longitude,Sampling coordinate North latitude (Decimal),Sampling coordinate East longitude (Decimal),Distance from TEPCO Fukushima Dai-ichi NPP (km),Sample ID,Accepted date,Turbidity (degree),Mass of suspended substance (mg/L),Transparency (cm),134Cs Radioactivity concentration (Bq/kg),134Cs Detection limit (Bq/kg),137Cs Radioactivity concentration (Bq/kg),137Cs Detection limit (Bq/kg),Remark
2013-02-16,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0652,2013/2/26,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-17,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0653,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-18,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0654,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-19,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0655,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-20,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0656,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0657,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-22,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0658,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-23,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0659,2013/2/26,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-24,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0701,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-25,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0702,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-26,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0703,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-27,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0704,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-28,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0705,2013/3/4,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0794,2013/3/11,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0795,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0796,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-04,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0797,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0798,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-06,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0799,2013/3/11,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0800,2013/3/11,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0801,2013/3/11,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0881,2013/3/18,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0882,2013/3/18,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0883,2013/3/18,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0884,2013/3/18,<0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0885,2013/3/18,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0886,2013/3/18,<0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0984,2013/3/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0985,2013/3/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0986,2013/3/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0987,2013/3/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Futaba county Katsurao village,"37°29'36.7""","140°47'17.1""",37.493528,140.788069,23.0,12RK0988,2013/3/21,0.3,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-28,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0026,2013/1/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-29,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0054,2013/1/4,0.3,2.0,100.0<,ND,1.0E+00,1.2E+00,1.0E+00,Not detected after filtration with 1µm glass fiber filter paper.
2012-12-30,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0069,2013/1/15,1.3,8.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-31,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0070,2013/1/15,0.4,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-01,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0071,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-02,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0072,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-03,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0073,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-04,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0074,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-05,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0075,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-06,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0076,2013/1/15,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-07,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0151,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-08,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0152,2013/1/21,0.2,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-09,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0153,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-10,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0154,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-11,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0155,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-12,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0156,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0157,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-14,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0237,2013/1/24,0.9,4.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-15,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0238,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-16,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0239,2013/1/24,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-17,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0240,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-18,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0241,2013/1/24,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-19,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0287,2013/1/28,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-20,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0288,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-21,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0289,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-22,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0290,2013/1/28,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-23,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0291,2013/1/28,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-24,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0292,2013/1/28,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-25,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0353,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-26,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0354,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-27,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0355,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-28,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0356,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-29,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0357,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-30,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0358,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-31,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0359,2013/2/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-01,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0360,2013/2/4,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-02,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0440,2013/2/12,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-03,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0441,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-04,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0442,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-05,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0443,2013/2/12,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-06,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0444,2013/2/12,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-07,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0445,2013/2/12,0.4,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-09,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0446,2013/2/12,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-10,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0548,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-11,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0549,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-12,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0550,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-13,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0551,2013/2/19,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-14,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0552,2013/2/19,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-15,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0553,2013/2/19,0.4,1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-16,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0554,2013/2/19,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-17,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0598,2013/2/26,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-18,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0599,2013/2/26,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-19,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0600,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-20,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0601,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-21,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0602,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-22,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0603,2013/2/26,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-23,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0604,2013/2/26,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-24,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0605,2013/2/26,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-02-25,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0675,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-26,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0676,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-27,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0677,2013/3/4,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-02-28,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0678,2013/3/4,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-01,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0737,2013/3/8,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-02,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0738,2013/3/8,0.4,2.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-03,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0739,2013/3/8,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-05,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0741,2013/3/8,0.4,13.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-06,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0827,2013/3/14,0.2,2.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-07,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0828,2013/3/14,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-08,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0829,2013/3/14,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-09,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0830,2013/3/14,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-10,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0831,2013/3/14,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-11,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK0832,2013/3/14,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-12,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1010,2013/3/22,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-03-13,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1011,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-14,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1012,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-15,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1013,2013/3/22,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-16,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1014,2013/3/22,0.4,7.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-17,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1015,2013/3/22,0.7,10.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-18,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1016,2013/3/22,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-03-19,Fukushima prefecture,Futaba county Kawauchi village,"37°17'03.8""","140°49'52.7""",37.284400,140.831314,23.4,12RK1017,2013/3/22,0.3,2.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-29,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0068,2013/1/4,0.2,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2012-12-30,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0077,2013/1/15,1.0,<1.0,,ND,1.0E+00,ND,1.0E+00,
2012-12-31,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0078,2013/1/15,0.5,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-01,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0079,2013/1/15,0.3,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-02,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0080,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-03,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0081,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-04,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0082,2013/1/15,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-05,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0083,2013/1/15,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-06,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0084,2013/1/15,0.1,<1.0,100.0<,ND,1.0E+00,ND,1.0E+00,
2013-01-07,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0158,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-08,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0159,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-09,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0160,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-10,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0161,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-11,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0162,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-12,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0163,2013/1/21,0.1,<1.0,,ND,1.0E+00,ND,1.0E+00,
2013-01-13,Fukushima prefecture,Futaba county Kawauchi village,"37°22'17.8""","140°47'12.1""",37.371614,140.786697,22.4,12RK0164,2013/1/21,0.2,<1.0,,ND,1.0E+00,ND,1.0E+00,
